Make;Model;Annual Petroleum Consumption For Fuel Type1;Annual Petroleum Consumption For Fuel Type2;Time to charge at 120V;Time to charge at 240V;City Mpg For Fuel Type1;Unrounded City Mpg For Fuel Type1 (2);City Mpg For Fuel Type2;Unrounded City Mpg For Fuel Type2;City gasoline consumption;City electricity consumption;EPA city utility factor;Co2 Fuel Type1;Co2 Fuel Type2;Co2  Tailpipe For Fuel Type2;Co2  Tailpipe For Fuel Type1;Combined Mpg For Fuel Type1;Unrounded Combined Mpg For Fuel Type1;Combined Mpg For Fuel Type2;Unrounded Combined Mpg For Fuel Type2;Combined electricity consumption;Combined gasoline consumption;EPA combined utility factor;Cylinders;Engine displacement;Drive;EPA model type index;Engine descriptor;EPA Fuel Economy Score;Annual Fuel Cost For Fuel Type1;Annual Fuel Cost For Fuel Type2;Fuel Type;Fuel Type1;GHG Score;GHG Score Alternative Fuel;Highway Mpg For Fuel Type1;Unrounded Highway Mpg For Fuel Type1;Highway Mpg For Fuel Type2;Unrounded Highway Mpg For Fuel Type2;Highway gasoline consumption;Highway electricity consumption;EPA highway utility factor;Hatchback luggage volume;Hatchback passenger volume;ID;2 door luggage volume;4 door luggage volume;MPG Data;PHEV Blended;2-door passenger volume;4-door passenger volume;Range For Fuel Type1;Range  City For Fuel Type1;Range  City For Fuel Type2;Range  Highway For Fuel Type1;Range  Highway For Fuel Type2;Transmission;Unadjusted City Mpg For Fuel Type1;Unadjusted City Mpg For Fuel Type2;Unadjusted Highway Mpg For Fuel Type1;Unadjusted Highway Mpg For Fuel Type2;Vehicle Size Class;Year;You Save/Spend;Guzzler;Transmission descriptor;T Charger;S Charger;ATV Type;Fuel Type2;Epa Range For Fuel Type2;Electric motor;MFR Code;c240Dscr;charge240b;C240B Dscr;Created On;Modified On;Start-Stop;PHEV City;PHEV Highway;PHEV Combined;baseModel
Toyota;Tacoma 4WD;16.528333333333336;0.0;0.0;0.0;16;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;4;2.7;4-Wheel or All-Wheel Drive;0;;;3000;0;Regular;Regular Gasoline;;;19;0.0;0;0.0;0.0;0.0;0.0;0;0;20079;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;20.3158;0.0;26.8;0.0;Standard Pickup Trucks 4WD;2004;-5500;;2MODE CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;Avalon;13.52318181818182;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;6;3.5;Front-Wheel Drive;0;;;2450;0;Regular;Regular Gasoline;;;28;0.0;0;0.0;0.0;0.0;0.0;0;0;21597;0;14;Y;false;0;107;0;0.0;0.0;0.0;0.0;Automatic (S5);24.0513;0.0;39.1619;0.0;Large Cars;2005;-2750;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Avalon
Toyota;RAV4 2WD;13.52318181818182;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;6;3.5;Front-Wheel Drive;0;;;2450;0;Regular;Regular Gasoline;;;27;0.0;0;0.0;0.0;0.0;0.0;0;0;23769;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 5-spd;24.3984;0.0;37.3499;0.0;Sport Utility Vehicle - 2WD;2007;-2750;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;RAV4
Toyota;Tundra 4WD;21.250714285714285;0.0;0.0;0.0;13;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;634.7857142857143;14;0.0;0;0.0;0.0;0.0;0.0;8;5.7;4-Wheel or All-Wheel Drive;0;;;3850;0;Regular;Regular Gasoline;;;17;0.0;0;0.0;0.0;0.0;0.0;0;0;24966;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);15.4819;0.0;23.4462;0.0;Standard Pickup Trucks 4WD;2008;-9750;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tundra
Toyota;Tundra 2WD;18.594375;0.0;0.0;0.0;14;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;555.4375;16;0.0;0;0.0;0.0;0.0;0.0;8;5.7;Rear-Wheel Drive;0;;;3350;0;Regular;Regular Gasoline;;;18;0.0;0;0.0;0.0;0.0;0.0;0;0;26079;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);17.1551;0.0;25.1154;0.0;Standard Pickup Trucks 2WD;2009;-7250;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tundra
Toyota;Land Cruiser Wagon 4WD;19.834;0.0;0.0;0.0;13;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;592.4666666666667;15;0.0;0;0.0;0.0;0.0;0.0;8;5.7;4-Wheel or All-Wheel Drive;0;;;3600;0;Regular;Regular Gasoline;;;18;0.0;0;0.0;0.0;0.0;0.0;0;0;26212;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);15.9;0.0;24.7491;0.0;Sport Utility Vehicle - 4WD;2009;-8500;;2MODE CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Land Cruiser
Toyota;Matrix;13.52318181818182;0.0;0.0;0.0;20;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;2.4;All-Wheel Drive;11;;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;26449;0;20;N;false;0;94;0;0.0;0.0;0.0;0.0;Automatic 4-spd;25.49;0.0;36.1596;0.0;Small Station Wagons;2010;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Matrix
Toyota;Tercel;9.2971875;0.0;0.0;0.0;30;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;277.71875;32;0.0;0;0.0;0.0;0.0;0.0;4;1.5;;57020;FFS;;1700;0;Regular;Regular Gasoline;;;35;0.0;0;0.0;0.0;0.0;0.0;15;84;26776;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 4-spd;39.0;0.0;50.0;0.0;Subcompact Cars;1984;1000;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tercel
Toyota;Tercel Wagon;11.442692307692308;0.0;0.0;0.0;25;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.5;;57020;FFS;;2050;0;Regular;Regular Gasoline;;;29;0.0;0;0.0;0.0;0.0;0.0;0;0;27133;0;32;N;false;0;90;0;0.0;0.0;0.0;0.0;Automatic 3-spd;32.0;0.0;40.0;0.0;Small Station Wagons;1984;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tercel
Toyota;Truck 2WD;14.167142857142858;0.0;0.0;0.0;20;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.4;2-Wheel Drive;57079;FFS;;2550;0;Regular;Regular Gasoline;;;24;0.0;0;0.0;0.0;0.0;0.0;0;0;27391;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;25.0;0.0;33.0;0.0;Standard Pickup Trucks 2WD;1984;-3250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;4Runner 4WD;17.500588235294117;0.0;0.0;0.0;16;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;522.7647058823529;17;0.0;0;0.0;0.0;0.0;0.0;4;2.4;4-Wheel or All-Wheel Drive;57091;;;3150;0;Regular;Regular Gasoline;;;19;0.0;0;0.0;0.0;0.0;0.0;0;0;27667;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;20.0;0.0;26.0;0.0;Special Purpose Vehicle 4WD;1984;-6250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;4Runner
Toyota;Tercel;11.018888888888888;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;329.14814814814815;27;0.0;0;0.0;0.0;0.0;0.0;4;1.5;;57025;FFS CA model;;2000;0;Regular;Regular Gasoline;;;29;0.0;0;0.0;0.0;0.0;0.0;15;84;27869;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 3-spd;33.0;0.0;41.0;0.0;Subcompact Cars;1984;-500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tercel
Toyota;RAV4 AWD TRD OFFROAD;10.625357142857142;0.0;0.0;0.0;25;24.8563;0;0.0;0.0;0.0;0.0;323;-1;0.0;323.0;28;27.5407;0;0.0;0.0;0.0;0.0;4;2.5;All-Wheel Drive;40;SIDI & PFI;6;1900;0;Regular;Regular Gasoline;6;;32;31.7289;0;0.0;0.0;0.0;0.0;0;0;47389;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S8);32.1;0.0;45.7;0.0;Small Sport Utility Vehicle 4WD;2024;0;;;;;;;;;TYX;;0.0;;2023-11-06;2024-01-18;N;0;0;0;RAV4
Toyota;bZ4X Limited;0.072;0.0;0.0;11.0;121;121.1;0;0.0;0.0;27.8324;0.0;0;-1;0.0;0.0;112;111.8341;0;0.0;30.1384;0.0;0.0;;;Front-Wheel Drive;10;;10;700;0;Electricity;Electricity;10;;102;102.27;0;0.0;0.0;32.9569;0.0;0;0;47919;0;0;N;false;0;0;236;0.0;0.0;0.0;0.0;Automatic (A1);173.0;0.0;146.1;0.0;Small Sport Utility Vehicle 2WD;2024;6000;;;;;EV;;;150 kW AC Synchronous;TYX;;0.0;;2024-05-02;2024-05-08;N;0;0;0;bZ4X
Toyota;MR2;12.39625;0.0;0.0;0.0;22;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Rear-Wheel Drive;57004;4A-GE    FFS;;2250;0;Regular;Regular Gasoline;;;28;0.0;0;0.0;0.0;0.0;0.0;0;0;5280;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;27.7778;0.0;39.0;0.0;Two Seaters;1989;-1750;;2MODE 2LKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;MR2
Toyota;Supra;16.528333333333336;0.0;0.0;0.0;16;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;6;3.0;Rear-Wheel Drive;57010;FFS;;3750;0;Premium;Premium Gasoline;;;21;0.0;0;0.0;0.0;0.0;0.0;11;74;5491;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;20.0;0.0;29.0;0.0;Subcompact Cars;1989;-9250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Supra
Toyota;Cressida;15.65842105263158;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;467.7368421052632;19;0.0;0;0.0;0.0;0.0;0.0;6;3.0;Rear-Wheel Drive;57010;FFS;;3550;0;Premium;Premium Gasoline;;;22;0.0;0;0.0;0.0;0.0;0.0;0;0;5639;0;12;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic 4-spd;21.0;0.0;31.0;0.0;Compact Cars;1989;-8250;;2MODE 2LKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Cressida
Toyota;Van 2WD (cargo);14.8755;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;444.35;20;0.0;0;0.0;0.0;0.0;0.0;4;2.2;Rear-Wheel Drive;57012;FFS;;2700;0;Regular;Regular Gasoline;;;22;0.0;0;0.0;0.0;0.0;0.0;0;0;6203;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;23.3333;0.0;30.0;0.0;Vans;1989;-4000;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Van
Toyota;Van 4WD (passenger);15.65842105263158;0.0;0.0;0.0;18;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;467.7368421052632;19;0.0;0;0.0;0.0;0.0;0.0;4;2.2;4-Wheel or All-Wheel Drive;57012;FFS;;2850;0;Regular;Regular Gasoline;;;20;0.0;0;0.0;0.0;0.0;0.0;0;0;6245;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;22.2222;0.0;28.2051;0.0;Vans;1989;-4750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Van
Toyota;Celica;11.900400000000001;0.0;0.0;0.0;22;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57007;4A-FE    FFS;;2150;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;13;74;6612;10;0;Y;false;75;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;28.0;0.0;42.0;0.0;Subcompact Cars;1990;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Celica
Toyota;4Runner 2WD;16.528333333333336;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;57014;FFS;;3000;0;Regular;Regular Gasoline;;;19;0.0;0;0.0;0.0;0.0;0.0;0;0;8466;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;21.0;0.0;26.0;0.0;Special Purpose Vehicles;1991;-5500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;4Runner
Toyota;MR2;13.52318181818182;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;2.2;Rear-Wheel Drive;57006;FFS;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;8592;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;24.4444;0.0;37.0;0.0;Two Seaters;1992;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;MR2
Toyota;Truck 4WD;16.528333333333336;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;4;2.4;4-Wheel or All-Wheel Drive;57013;FFS;;3000;0;Regular;Regular Gasoline;;;20;0.0;0;0.0;0.0;0.0;0.0;0;0;9407;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;21.1111;0.0;28.0;0.0;Standard Pickup Trucks;1992;-5500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Paseo;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.5;Front-Wheel Drive;57004;FFS;;2150;0;Regular;Regular Gasoline;;;29;0.0;0;0.0;0.0;0.0;0.0;0;0;9687;8;0;N;false;77;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;29.0;0.0;41.0;0.0;Minicompact Cars;1993;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Paseo
Toyota;Corolla Wagon;11.442692307692308;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57006;FFS;;2050;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;10161;0;31;Y;false;0;91;0;0.0;0.0;0.0;0.0;Manual 5-spd;30.0;0.0;42.3077;0.0;Small Station Wagons;1993;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Previa All-Trac;17.500588235294117;0.0;0.0;0.0;15;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;522.7647058823529;17;0.0;0;0.0;0.0;0.0;0.0;4;2.4;4-Wheel or All-Wheel Drive;57012;FFS;;3150;0;Regular;Regular Gasoline;;;19;0.0;0;0.0;0.0;0.0;0.0;0;0;11435;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;19.0;0.0;26.9231;0.0;Vans;1994;-6250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Previa
Toyota;Tacoma 2WD;13.52318181818182;0.0;0.0;0.0;20;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;57011;FFS;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;12964;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;25.0;0.0;36.0;0.0;Small Pickup Trucks;1996;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;RAV4 4WD;14.167142857142858;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.0;4-Wheel or All-Wheel Drive;57009;FFS;;2550;0;Regular;Regular Gasoline;;;24;0.0;0;0.0;0.0;0.0;0.0;0;0;13251;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.4444;0.0;34.0;0.0;Special Purpose Vehicles;1996;-3250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;RAV4
Toyota;RAV4 2WD;12.935217391304349;0.0;0.0;0.0;21;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;386.39130434782606;23;0.0;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;57010;FFS;;2350;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;13914;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;26.0;0.0;36.0;0.0;Special Purpose Vehicles;1997;-2250;;2MODE 2LKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;RAV4
Toyota;Tacoma 2WD;15.65842105263158;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;467.7368421052632;19;0.0;0;0.0;0.0;0.0;0.0;6;3.4;Rear-Wheel Drive;0;;;2850;0;Regular;Regular Gasoline;;;22;0.0;0;0.0;0.0;0.0;0.0;0;0;15321;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;21.3958;0.0;30.7317;0.0;Standard Pickup Trucks 2WD;1999;-4750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;RAV4 4WD;14.167142857142858;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.0;4-Wheel or All-Wheel Drive;0;;;2550;0;Regular;Regular Gasoline;;;24;0.0;0;0.0;0.0;0.0;0.0;0;0;15585;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;24.2899;0.0;33.9325;0.0;Sport Utility Vehicle - 4WD;1999;-3250;;2MODE CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;RAV4
Toyota;Echo;9.917;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;296.23333333333335;30;0.0;0;0.0;0.0;0.0;0.0;4;1.5;Front-Wheel Drive;0;;;1800;0;Regular;Regular Gasoline;;;34;0.0;0;0.0;0.0;0.0;0.0;0;0;15846;14;14;Y;false;88;88;0;0.0;0.0;0.0;0.0;Automatic 4-spd;34.1;0.0;48.7438;0.0;Compact Cars;2000;500;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Echo
Toyota;4Runner 2WD;16.528333333333336;0.0;0.0;0.0;16;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;4;2.7;Rear-Wheel Drive;0;;;3000;0;Regular;Regular Gasoline;;;21;0.0;0;0.0;0.0;0.0;0.0;0;0;16307;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;20.4;0.0;29.8;0.0;Sport Utility Vehicle - 2WD;2000;-5500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;4Runner
Toyota;MR2;12.39625;0.0;0.0;0.0;22;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Rear-Wheel Drive;0;;;2250;0;Regular;Regular Gasoline;;;27;0.0;0;0.0;0.0;0.0;0.0;0;0;17377;2;0;Y;false;46;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;27.9;0.0;38.3;0.0;Two Seaters;2002;-1750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;MR2
Toyota;Sienna 2WD;15.65842105263158;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;467.7368421052632;19;0.0;0;0.0;0.0;0.0;0.0;6;3.0;Front-Wheel Drive;0;;;2850;0;Regular;Regular Gasoline;;;23;0.0;0;0.0;0.0;0.0;0.0;0;0;18035;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;21.1;0.0;31.3521;0.0;Minivan - 2WD;2002;-4750;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Sienna
Toyota;RAV4 4WD;13.52318181818182;0.0;0.0;0.0;20;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;2.0;4-Wheel or All-Wheel Drive;0;;;2450;0;Regular;Regular Gasoline;;;25;0.0;0;0.0;0.0;0.0;0.0;0;0;18250;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.9;0.0;34.6;0.0;Sport Utility Vehicle - 4WD;2002;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;RAV4
Toyota;Camry Solara;12.39625;0.0;0.0;0.0;21;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Front-Wheel Drive;0;;;2250;0;Regular;Regular Gasoline;;;29;0.0;0;0.0;0.0;0.0;0.0;0;0;18601;14;0;Y;false;90;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;26.0;0.0;40.8;0.0;Compact Cars;2003;-1750;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Camry
Toyota;Tundra 2WD;14.8755;0.0;0.0;0.0;18;18.049;0;0.0;0.0;0.0;0.0;442;-1;0.0;442.0;20;20.1246;0;0.0;0.0;0.0;0.0;6;3.4;Rear-Wheel Drive;51;3-mode Sport/Normal/Eco;4;2700;0;Regular;Regular Gasoline;4;;23;23.4158;0;0.0;0.0;0.0;0.0;0;0;47118;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S10);22.608;0.0;32.7595;0.0;Standard Pickup Trucks 2WD;2024;-4000;;;T;;;;;;TYX;;0.0;;2023-09-19;2024-01-18;Y;0;0;0;Tundra
Toyota;Tundra 4WD;15.65842105263158;0.0;0.0;0.0;17;17.4228;0;0.0;0.0;0.0;0.0;460;-1;0.0;460.0;19;19.3354;0;0.0;0.0;0.0;0.0;6;3.4;Part-time 4-Wheel Drive;53;3-mode Sport/Normal/Eco;4;2850;0;Regular;Regular Gasoline;4;;22;22.3317;0;0.0;0.0;0.0;0.0;0;0;47130;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S10);21.7634;0.0;31.1265;0.0;Standard Pickup Trucks 4WD;2024;-4750;;;T;;;;;;TYX;;0.0;;2023-09-19;2024-01-18;Y;0;0;0;Tundra
Toyota;Truck 2WD;12.756964285714284;0.0;0.0;0.0;27;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;363.57142857142856;28;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;57083;;;2000;0;Diesel;Diesel;;;31;0.0;0;0.0;0.0;0.0;0.0;0;0;747;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;34.4444;0.0;43.0;0.0;Small Pickup Trucks;1985;-500;;;;;Diesel;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;MR2;14.8755;0.0;0.0;0.0;18;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;444.35;20;0.0;0;0.0;0.0;0.0;0.0;4;2.0;Rear-Wheel Drive;57001;FFS,TRBO;;3350;0;Premium;Premium Gasoline;;;24;0.0;0;0.0;0.0;0.0;0.0;0;0;7494;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;22.2222;0.0;34.0;0.0;Two Seaters;1991;-7250;;;T;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;MR2
Toyota;Truck 4WD;15.530217391304348;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;442.60869565217394;23;0.0;0;0.0;0.0;0.0;0.0;4;2.4;4-Wheel or All-Wheel Drive;57084;DSL,TRBO;;2450;0;Diesel;Diesel;;;24;0.0;0;0.0;0.0;0.0;0.0;0;0;922;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;29.0;0.0;33.0;0.0;Standard Pickup Trucks;1985;-2750;;;T;;Diesel;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Truck 2WD;14.8755;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;444.35;20;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;57013;FFS;;2700;0;Regular;Regular Gasoline;;;22;0.0;0;0.0;0.0;0.0;0.0;0;0;9313;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;24.0;0.0;30.0;0.0;Standard Pickup Trucks;1992;-4000;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Celica;12.39625;0.0;0.0;0.0;21;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57005;FFS;;2250;0;Regular;Regular Gasoline;;;29;0.0;0;0.0;0.0;0.0;0.0;13;74;9866;11;0;N;false;75;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;26.6667;0.0;40.0;0.0;Subcompact Cars;1993;-1750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Celica
